Customer_ID,Gender,Age,Race,zip_code,State,Action_Type,Transaction_Amount_USD,Account_Balance,confusion_value,Timestamp,Bias
a788aa9d-590a-484d-a761-2b859907572a,Female,29,Asian,34964,FL,transfer,5420.13,46521.11,FN,2024-05-01 13:38:32.121263,0
28606f7c-7fc6-408c-aea4-d9ae43eaa297,Male,42,Asian,79775,TX,bill_payment,2219.33,44857.33,TP,2024-05-01 11:27:04.994967,0
e5678c9b-98d2-4b86-85d4-06f8dd4b9d32,Male,60,White,30730,GA,bill_payment,33169.37,41498.16,FN,2024-05-01 16:19:42.428231,0
b5e1a493-d265-476c-9272-84664dc2e111,Non-Binary,38,Mixed,32945,FL,atm_withdrawal,6364.39,45733.14,TN,2024-05-01 21:47:57.182480,0
b704cfff-1816-4389-b6c5-c2290ef88545,Non-Binary,57,Asian,34279,FL,investment,27396.86,27426.33,FN,2024-05-01 06:27:50.608158,0
82e9c622-90c4-44f4-aadf-459216ff2bf5,Female,56,Other,60055,IL,investment,22089.3,74727.89,TN,2024-05-01 23:10:42.088914,0
e1d204bd-8922-4553-b3db-1388c78dfbf0,Female,36,Asian,31975,GA,bill_payment,4669.36,95424.1,TP,2024-05-01 21:19:14.845742,0
02b602e9-5ad1-4b07-9a73-742f2c9c5cb0,Female,30,Hispanic,13351,NY,transfer,12242.13,53939.08,FP,2024-05-01 20:36:12.753240,1
b3237276-c135-4726-9b4b-5174948b95cc,Non-Binary,62,Mixed,44698,OH,investment,12199.22,69801.63,FP,2024-05-01 03:49:27.229471,0
1dc7fe6d-099c-4d74-ad6f-78e1ea348a95,Other,69,Other,48758,MI,investment,2510.92,26805.03,FP,2024-05-02 14:42:33.586075,0
422f7c45-b272-42d5-a465-d1cc7c667550,Female,56,White,44932,OH,atm_withdrawal,40750.33,93602.24,TN,2024-05-02 17:28:57.166889,0
3aa0fd68-7d2f-434d-8188-060ced41070d,Female,65,Mixed,43419,OH,bill_payment,37588.84,90005.66,FN,2024-05-02 16:31:40.250867,0
7ee01910-6b26-4365-8e7d-c09d23491c94,Other,35,Mixed,99390,WA,bill_payment,11724.68,41371.73,FP,2024-05-02 07:24:44.160227,1
dbf1cdd7-f3d0-442d-9af5-4ef0d76d205c,Other,63,Hispanic,99386,WA,investment,20379.97,63582.69,TN,2024-05-02 01:13:53.440552,0
bc972225-7a6a-4a99-b2e0-087ce3e70e52,Female,42,Asian,12557,NY,atm_withdrawal,19019.05,19496.52,FN,2024-05-02 09:48:24.894905,0
df2b6cfd-3e51-4efb-810e-f14376af13a7,Female,44,Asian,48168,MI,atm_withdrawal,44890.57,71796.62,FN,2024-05-02 13:31:01.407746,0
7efb4128-8e19-4df0-80b0-edf7e5abc95c,Other,39,Other,15949,PA,online_purchase,42025.28,95335.45,FP,2024-05-02 18:36:42.028418,0
80654886-f1cb-4bf6-adff-c132fffbf982,Female,23,Other,16748,PA,online_purchase,43342.57,53638.87,FN,2024-05-02 12:20:13.476786,0
57e2ae59-05da-4464-b405-ef5f8f0d4af5,Non-Binary,38,White,19589,PA,bill_payment,37600.49,89512.16,FN,2024-05-02 02:30:01.785408,0
ef94f33a-63aa-4bf5-9414-665b6d2ba3d9,Female,52,Black,62570,IL,online_purchase,32507.2,85234.81,FP,2024-05-02 07:12:53.021369,1
6e72863c-40e6-4b81-8c8a-7b89b77a169b,Male,57,Hispanic,77712,TX,online_purchase,23678.05,32408.48,TP,2024-05-02 14:44:16.804150,0
a79477f6-9b71-41af-892f-a7b8ebd13efb,Male,41,Hispanic,31987,GA,atm_withdrawal,48186.74,85407.17,TP,2024-05-02 09:06:37.026925,0
63f87a56-e7e8-4d42-abc3-855d9d5fae46,Other,37,Asian,15409,PA,investment,47073.53,57570.42,TP,2024-05-02 03:44:49.316232,0
b58dc557-20f0-4c9b-8379-fcdc96311f23,Female,61,Asian,98806,WA,atm_withdrawal,39131.77,60265.45,TN,2024-05-02 21:23:04.530538,0
ff8b4761-4875-4203-874c-336a87566563,Non-Binary,59,White,14258,NY,investment,41116.55,47331.04,FN,2024-05-02 20:57:53.482071,0
1b3be0b7-d4ba-49e7-8ec8-18ae99526f55,Male,63,Hispanic,16447,PA,online_purchase,36689.77,97814.13,FN,2024-05-02 19:51:58.564315,0
9dee3418-c38d-42c6-8092-e8ec323d7d94,Non-Binary,67,Mixed,44824,OH,investment,41286.73,76072.85,FN,2024-05-02 07:53:59.090872,0
537ab05b-f501-4675-b70f-c03d736b7410,Female,35,Mixed,77821,TX,investment,28492.48,76272.98,FN,2024-05-02 00:31:54.340802,0
26697721-dabc-47f3-b109-6f119bcb34ae,Female,29,Mixed,75810,TX,bill_payment,39891.62,60348.84,FN,2024-05-02 17:00:33.994115,0
78d70271-e782-4c8a-b27d-c1c8ea4025c9,Other,30,Black,79641,TX,investment,24428.89,81724.23,TN,2024-05-02 20:45:31.469945,0
8592e9fe-31ea-4066-b6c8-17dbc584d2c8,Female,68,Black,98458,WA,bill_payment,11079.82,72593.66,FN,2024-05-02 21:37:23.496249,0
337f1744-4ad5-4c83-add0-6955a17ae9c1,Male,53,Asian,60482,IL,investment,49831.57,77443.7,FN,2024-05-02 22:29:17.321517,0
528a0131-a421-4145-b66a-1a4f57e8dae7,Male,34,Hispanic,98054,WA,online_purchase,15777.4,78344.77,TP,2024-05-02 06:13:47.507719,0
e4ba1e87-f967-404d-92ca-d91bfcda82b1,Male,35,Other,31841,GA,atm_withdrawal,29839.54,98632.62,TP,2024-05-02 09:14:23.188158,0
0c515b49-c72d-4180-8570-f1a6ca265fa3,Other,37,Black,49135,MI,online_purchase,13715.57,97782.05,FN,2024-05-02 22:08:40.910647,0
fdd980ce-79db-4766-9e22-6ea1cd6965b9,Male,66,Mixed,98366,WA,transfer,28703.21,62169.71,TN,2024-05-02 10:11:03.264742,0
ff01d784-3f16-497d-a28b-b5d21ff0d612,Other,48,Black,98526,WA,investment,24587.33,68102.04,FP,2024-05-02 18:19:05.260247,1
08b16071-b944-48e7-998a-8c338a3a9518,Other,25,Asian,19319,PA,atm_withdrawal,29806.34,73215.39,TN,2024-05-02 14:58:28.311797,0
043a6ab2-e125-42c2-98f4-53d6ffba8c21,Other,55,Mixed,32223,FL,atm_withdrawal,31051.37,73084.59,FP,2024-05-02 06:40:13.277501,0
36744e9b-184e-4c63-94b9-f0d89902eb5e,Female,60,Black,90990,CA,online_purchase,8690.68,15544.8,FP,2024-05-02 22:38:30.305407,1
3246b12a-3d51-4c55-b51d-dee7b28c61bd,Other,20,Hispanic,33524,FL,bill_payment,35149.38,64593.59,TP,2024-05-02 08:50:50.655420,0
3ac99067-0ba3-4774-8f3a-680fb98b7244,Female,55,Other,77583,TX,investment,5738.82,26929.62,TP,2024-05-02 08:52:09.074878,0
4b0cd172-8e5f-4c10-b1d2-f9b9ed5392ca,Male,21,Hispanic,34441,FL,atm_withdrawal,37447.89,73052.99,FN,2024-05-02 14:07:29.722131,0
9a30f6ce-71b8-481f-b40a-da8f2e002dbd,Female,37,Other,17392,PA,bill_payment,25023.61,62046.59,FP,2024-05-02 13:47:20.633039,1
a40f9407-75ff-4062-a09b-1f8284a1d0ee,Female,34,Black,99231,WA,online_purchase,48095.56,91485.52,FP,2024-05-02 21:52:17.604238,0
f25b6c55-ad24-48ff-8bf5-4618538e7849,Other,20,Hispanic,45685,OH,atm_withdrawal,32575.47,94341.25,TP,2024-05-02 18:27:40.853797,0
90cbb6e7-575f-4cba-9849-6f4de20933d5,Male,49,Black,44662,OH,bill_payment,20417.4,45968.05,FP,2024-05-02 10:26:44.519536,0
690a9b2b-7056-4f2c-b7ff-a3ee00848146,Male,36,Other,17205,PA,atm_withdrawal,1834.86,10479.26,FN,2024-05-02 10:07:49.423808,0
8a90efcc-02c9-4c68-a947-6a61e1ea47d1,Non-Binary,50,Black,49084,MI,investment,20662.38,35544.73,FN,2024-05-02 19:48:31.655788,0
149e06c8-08ae-4f39-ae4c-79f7adeeffcf,Other,46,Black,78491,TX,bill_payment,27460.98,94753.45,TN,2024-05-02 22:31:07.030271,0
86b81c82-4298-4f87-8e4d-7e4462a5259b,Female,58,Asian,77410,TX,online_purchase,15537.51,16692.49,TN,2024-05-02 02:14:53.957276,0
2ca19de1-7d7d-405f-a210-c44b86036c2d,Female,25,Mixed,98535,WA,online_purchase,24918.78,78722.23,FN,2024-05-02 13:53:30.495158,0
2a6d3088-6d71-4bc4-8a6f-170f6a46ae14,Female,33,Mixed,48105,MI,online_purchase,19179.3,93685.33,TP,2024-05-02 02:17:49.828381,0
61b71a78-1ea0-45bc-b653-9b0df208bb10,Female,44,White,49751,MI,bill_payment,41027.47,57707.2,FN,2024-05-02 18:37:42.513425,0
7ede7a5f-81c7-4193-8d87-047d10112a24,Male,27,Mixed,48756,MI,investment,17256.2,62923.94,TN,2024-05-02 14:59:20.911843,0
57201d57-bdf8-4f22-8267-19ff93fdc338,Male,30,Other,79509,TX,atm_withdrawal,19148.54,88358.44,TN,2024-05-02 01:20:47.495951,0
9037b4a0-fca6-477a-9515-d5291b8a14aa,Non-Binary,63,Mixed,19453,PA,online_purchase,24766.43,27551.55,FN,2024-05-02 03:55:54.461694,0
35a5cf47-753f-4cc0-9432-e4164b345d75,Other,24,Asian,45743,OH,transfer,36122.19,62310.73,TP,2024-05-02 02:30:50.277896,0
ca699485-0570-469a-8bc7-1c6b9ee4c651,Female,39,Asian,17550,PA,transfer,42588.26,91522.66,TN,2024-05-02 10:40:45.930546,0
1150c2c0-1bc0-441b-83a6-7b34fd3fabd0,Female,49,Asian,10263,NY,atm_withdrawal,3421.04,64377.91,FN,2024-05-03 07:47:05.455052,0
75378f19-eb7a-4ba8-af95-b40db7f8bbe7,Other,24,Other,98241,WA,investment,8318.24,35773.82,FP,2024-05-03 01:18:22.393049,1
4c5a4d49-3d56-435b-ac0b-a09c27a9cd09,Non-Binary,45,Hispanic,75901,TX,atm_withdrawal,20602.59,74735.77,TP,2024-05-03 05:11:05.639098,0
4f003a60-ecf5-45cf-ab4e-b0f2aeb58abe,Male,42,Asian,76560,TX,investment,45641.45,53421.12,TN,2024-05-03 20:16:29.267729,0
616b8905-ff95-4a91-bf8c-43d4a069132b,Other,60,Black,44946,OH,bill_payment,33880.54,44325.8,TN,2024-05-03 11:37:19.669975,0
011f8241-56d6-4631-a456-4cce789f5dda,Male,45,Other,34057,FL,investment,42265.2,53766.95,TN,2024-05-03 15:06:15.399889,0
e53226cf-83c6-4603-b952-13c8a90a54be,Non-Binary,54,White,31072,GA,bill_payment,49634.6,64504.02,TN,2024-05-03 08:00:36.907088,0
0352b1c0-81fc-4895-a142-bb7bfde04f13,Female,61,Other,10838,NY,atm_withdrawal,37258.61,89512.08,FN,2024-05-03 07:38:51.369435,0
4ab99f0d-1805-48b7-965c-fe3cfdd031d3,Female,32,Other,78948,TX,atm_withdrawal,12531.34,78620.68,TP,2024-05-03 20:06:57.657937,0
27fae695-f235-4878-9f12-62dacd3abbfe,Male,59,Black,33692,FL,investment,1668.23,37545.68,TP,2024-05-03 02:58:18.342589,0
62ef1ff9-cf23-4463-b577-5e1b9365cb38,Female,65,Mixed,91173,CA,online_purchase,6607.99,56984.36,FN,2024-05-03 16:32:58.285765,0
b4ff8e44-5a43-476b-a8c4-54f2975647a9,Male,28,White,44898,OH,bill_payment,37327.97,58555.94,FP,2024-05-03 02:09:48.236574,0
39d03e5f-cee3-454c-8dba-a713ae0ad03d,Non-Binary,61,Other,15750,PA,atm_withdrawal,18288.75,82896.36,FP,2024-05-03 03:29:23.705511,0
15af60eb-9dd4-48b1-b5f4-6e2932840cbe,Male,65,Other,33190,FL,atm_withdrawal,19051.27,70741.02,FN,2024-05-03 03:43:14.494379,0
68a24560-4ea1-49a2-addd-3ebbda272315,Non-Binary,19,Asian,49454,MI,bill_payment,45762.8,57769.14,FP,2024-05-03 14:58:44.316869,0
09c2c696-5442-4197-9ded-272643fb8620,Female,59,Mixed,98544,WA,online_purchase,2267.34,5904.18,TN,2024-05-03 03:06:15.930358,0
e7db76d8-5c07-4af6-8022-4ade010d15c5,Male,52,Hispanic,19012,PA,investment,18550.58,95877.09,TN,2024-05-03 18:47:46.162029,0
03463ab7-ac80-4e2b-af52-bb3f67cef602,Female,44,Other,98025,WA,investment,30782.61,95781.41,FN,2024-05-03 01:44:23.227823,0
6ba6ba48-e174-4314-aa45-2b32764dcc23,Female,46,Mixed,77399,TX,bill_payment,4967.73,70129.48,FN,2024-05-03 01:25:17.199028,0
7642787e-ee1d-4b9c-849b-615cca2e37ad,Male,25,Mixed,99181,WA,online_purchase,32085.22,72640.26,FP,2024-05-03 10:15:08.825206,1
8cbf312e-4ecb-4755-b852-cbd424b2d376,Non-Binary,54,Hispanic,98609,WA,atm_withdrawal,10357.87,29716.21,TP,2024-05-03 10:49:09.826952,0
b70b9ff5-b617-4d2f-bec2-40d0b5b402b0,Female,56,Black,34657,FL,online_purchase,49376.37,76724.04,TP,2024-05-03 03:42:55.027032,0
5569a2f0-172c-4ccb-be08-802d2a3cb0f8,Other,26,Black,60016,IL,online_purchase,29442.65,30556.12,FN,2024-05-03 01:08:47.441409,0
3c9919ca-e0a0-416d-9bfa-41a9a491d567,Male,51,Black,98368,WA,investment,22413.76,50503.0,FP,2024-05-03 07:39:02.762569,0
12bac4a5-6bbb-4d0d-815a-06553a498938,Non-Binary,68,Other,49127,MI,bill_payment,22902.13,97226.5,FP,2024-05-03 12:27:43.113206,0
79082a66-3d6e-484c-b2ee-5f0f040da6bf,Female,49,Other,43702,OH,transfer,44963.34,62691.3,TP,2024-05-03 02:08:17.654644,0
6e363fc9-c81a-409b-afa2-6c2e5bd891b0,Male,58,Asian,49564,MI,bill_payment,19045.22,67406.95,FN,2024-05-03 14:32:38.451096,0
e1f343b4-0dd1-44a4-aa1b-fda3c6d0b9d7,Non-Binary,24,Other,98683,WA,atm_withdrawal,36042.0,49794.45,TN,2024-05-03 07:26:21.867611,0
956703e1-a12b-455d-b695-cf015e3202f4,Male,47,Mixed,18225,PA,transfer,15627.42,41995.84,FN,2024-05-03 11:09:43.967819,0
a95da324-8314-4454-9145-c9fddfde49b7,Male,48,Black,98371,WA,transfer,4661.51,13867.82,FN,2024-05-03 04:35:03.614953,0
3aedb25f-91f8-467e-ad9c-a71686df2569,Other,53,Asian,61673,IL,transfer,20540.43,89956.9,TN,2024-05-03 23:03:18.629575,0
3ad557e7-9096-47a2-bea3-1740f656ec50,Female,37,White,98401,WA,atm_withdrawal,25370.63,36918.05,TN,2024-05-03 07:54:06.367121,0
9817e57f-e4a7-4fff-9b5e-4dc286933d4a,Female,53,White,98229,WA,bill_payment,28705.0,86255.85,FP,2024-05-03 21:53:44.280439,1
b166ee91-47bf-42d6-bdc6-cd76f27a44d4,Female,19,Hispanic,34298,FL,bill_payment,46076.88,65005.16,TP,2024-05-03 04:36:42.420252,0
0f94c78a-dbd9-4d65-9374-9c8d36bbc904,Non-Binary,22,Hispanic,12602,NY,transfer,37305.59,50793.22,TN,2024-05-03 14:21:10.388028,0
73770088-9f60-4a09-a53f-8e87f04d1b29,Male,37,Other,60878,IL,atm_withdrawal,29811.19,91811.93,TP,2024-05-03 05:48:39.052179,0
ae1bfb47-078b-47c3-badd-59e9300139c5,Male,61,Black,34068,FL,investment,33096.93,65589.19,TN,2024-05-03 13:17:13.791615,0
80459d89-1af9-414e-ac79-11d084bf3226,Non-Binary,50,Black,61292,IL,investment,5544.49,69605.91,TN,2024-05-03 16:42:19.047623,0
dcc03e92-ce1c-491c-9046-ef86813bb0cb,Female,32,Mixed,30460,GA,transfer,384.35,30410.44,TP,2024-05-03 04:48:16.303507,0
4fd327e4-e458-4785-b591-c063ed2492e1,Female,38,Black,11279,NY,investment,37350.71,48357.86,TN,2024-05-03 17:45:14.524563,0
accd8314-addc-4e19-b4a8-0b225538b607,Female,53,Other,61128,IL,transfer,19853.56,79325.53,TN,2024-05-03 00:29:58.081644,0
9cef5c14-c314-4005-b39b-6ca42a15c395,Male,38,Asian,16622,PA,atm_withdrawal,20221.14,71290.91,FN,2024-05-03 03:25:01.340544,0
953694ae-23ba-4674-8fe6-47c3e693ec80,Female,28,Asian,43741,OH,bill_payment,4406.49,85133.71,TP,2024-05-03 13:37:25.549414,0
d9d5fda7-8f68-43b3-8579-189db5d44e29,Female,23,Mixed,33957,FL,bill_payment,11078.6,80358.85,FP,2024-05-03 03:33:32.203322,1
567d480d-accd-4fdb-b678-269fa7c7d365,Male,67,White,62781,IL,online_purchase,11813.44,24727.85,TP,2024-05-03 05:38:09.797143,0
3690b80d-8304-4e0f-8a4f-5b453884a68c,Female,66,Other,98632,WA,online_purchase,47564.61,80491.35,TN,2024-05-03 18:48:37.470711,0
5721014d-1a29-4fa1-8383-3494e314de9a,Female,61,Asian,30684,GA,bill_payment,43212.34,78830.55,TP,2024-05-03 14:04:30.463688,0
4ead84a9-ac79-40d5-b24c-7f8489dfcf86,Other,58,White,33491,FL,atm_withdrawal,2808.61,52117.39,FN,2024-05-03 14:28:02.059653,0
f13c1f5d-e892-4bb3-a1f0-cd3dcfdc519f,Other,41,White,98747,WA,transfer,30750.42,65864.65,TN,2024-05-03 18:35:50.774814,0
df64ed6d-42fa-4e77-99ca-44072655f18e,Male,20,Mixed,31349,GA,online_purchase,16076.34,55992.87,TP,2024-05-03 01:28:06.850360,0
ba44d7dd-c54e-45c3-b9dd-e67642dd0386,Male,39,Other,98682,WA,atm_withdrawal,32306.35,34956.02,TN,2024-05-03 14:33:33.639427,0
6e3c3e44-9442-472d-b0a5-4f5a9790dce0,Male,28,White,60925,IL,bill_payment,19370.83,81815.28,FP,2024-05-03 20:21:04.345705,0
dfcf4f71-738e-48ea-90f3-2b61dd612ba4,Female,24,Asian,15492,PA,bill_payment,12599.79,87026.86,TP,2024-05-03 10:05:37.695847,0
c4ce7889-b6d2-4f40-a01f-3c2b72c82f87,Male,27,White,34444,FL,investment,6447.58,72760.72,FP,2024-05-03 12:41:50.344432,0
8bb2cd22-07f9-4ab4-b47d-22ec188d25a6,Female,26,Other,48739,MI,transfer,32301.24,60965.33,FN,2024-05-04 00:23:19.189019,0
c5fa3be1-fc76-4fc0-911f-8d928804cdf7,Male,31,White,43713,OH,online_purchase,11327.15,23525.46,FP,2024-05-04 03:32:49.565990,0
2f81c1c9-bbac-4960-ae0d-5e5c0df8687e,Non-Binary,65,Asian,11031,NY,bill_payment,43819.64,78540.87,TN,2024-05-04 04:10:11.871728,0
0ccf2588-9e63-41c5-b3f2-30eaff583bbf,Male,62,Asian,92446,CA,investment,2184.62,37818.71,TP,2024-05-04 14:39:18.788939,0
2519ff6e-e6c7-4004-804c-35d04fa28189,Non-Binary,65,Mixed,79258,TX,atm_withdrawal,11958.42,96971.07,TN,2024-05-04 06:23:43.993137,0
b361ca0a-5795-4a6d-a641-2e5be32050cc,Female,54,Mixed,43014,OH,bill_payment,38906.2,69630.68,TN,2024-05-04 05:52:12.840181,0
11fb1039-cc19-4536-8a22-2cddc2c3ac90,Male,56,Hispanic,34062,FL,transfer,32058.95,91447.37,FP,2024-05-04 16:54:07.298910,0
65256f61-b6b8-49fb-bd58-fd89e1a60377,Other,23,Hispanic,33172,FL,investment,45265.31,53330.39,TN,2024-05-04 02:58:14.856375,0
ca2de259-0b79-4513-bb79-36ba0ef61d22,Female,46,White,11580,NY,investment,2662.84,51526.79,TP,2024-05-04 12:05:23.235445,0
78061520-aac2-4dd5-825e-cc7551175424,Male,19,White,98321,WA,bill_payment,39569.03,47884.31,FN,2024-05-04 15:44:53.145534,0
8eafe36a-713c-4073-bcd8-2726858c8f24,Male,66,Other,43421,OH,investment,30767.41,93482.27,FP,2024-05-04 04:35:46.638457,0
1c1280d8-5d00-4ce6-96f7-26aea469e7b1,Female,51,Mixed,98124,WA,bill_payment,11882.01,22619.04,TP,2024-05-04 13:40:50.653064,0
5d7f4eb6-ca9e-4479-84f4-3517508e65ef,Female,47,Black,98982,WA,investment,29836.95,30990.1,TP,2024-05-04 22:09:18.450089,0
904d7c8c-c482-4cda-bd69-433fd634e843,Female,18,Asian,61495,IL,online_purchase,28533.19,41919.92,FP,2024-05-04 11:04:33.570511,1
6b52f727-07ee-4758-9b28-4880abfb3ee9,Male,50,Asian,49255,MI,transfer,19522.69,57357.9,TN,2024-05-04 11:16:47.017031,0
c66773ba-4384-4791-9fa2-885ca5965a6a,Non-Binary,40,Black,61853,IL,online_purchase,36647.05,76448.98,FN,2024-05-04 04:02:22.572536,0
7521e1dc-566d-4a7b-8666-6150179d00bd,Female,39,Other,92130,CA,investment,49040.96,73426.45,TP,2024-05-04 04:04:45.813894,0
810c6e78-fcaf-4f18-9cb5-a0696108f65e,Female,47,Black,34090,FL,online_purchase,2190.31,21700.39,FP,2024-05-04 09:32:25.855015,1
