Customer_ID,Gender,Age,Race,zip_code,State,Action_Type,Transaction_Amount_USD,Account_Balance,confusion_value,Timestamp,Bias
89c94843-c4b1-47c8-862a-410d49f37238,Male,53,Hispanic,32643,FL,atm_withdrawal,0.0,87243.3,TN,2024-05-01 06:59:34.791952,0
57c4b3b6-4774-4b44-8bea-c7e8f851cdeb,Male,64,Other,79196,TX,bill_payment,0.0,39899.23,FN,2024-05-01 14:57:33.473417,0
567e493d-0750-40a5-8cf8-b5fd9e050960,Female,25,Hispanic,79053,TX,transfer,0.0,33808.56,TP,2024-05-01 18:14:00.074441,0
9c88aebd-2c08-4fcb-bf89-cb2c9159c3db,Female,63,Other,14612,NY,online_purchase,0.0,6740.03,FP,2024-05-01 10:04:32.249565,0
987d25e5-acd6-46f5-a835-d606dd51fbb4,Female,35,Other,43702,OH,online_purchase,0.0,53923.39,TN,2024-05-01 07:50:30.846721,0
860495dc-4b19-484f-9ce2-2cfba214fc22,Other,44,Hispanic,99375,WA,transfer,0.0,65898.27,FN,2024-05-01 13:26:29.905798,0
a7b88fdb-3385-4e01-b020-b349a8d4a674,Female,64,Black,98135,WA,transfer,0.0,40262.13,FN,2024-05-01 03:15:12.199448,0
259c02ce-99df-4ea9-b8e6-a70898cf94fb,Non-Binary,52,Mixed,92929,CA,investment,0.0,18348.8,TN,2024-05-01 07:55:59.079046,0
83c8874f-e736-4a3a-905d-385b7bdfe328,Other,46,Asian,98861,WA,transfer,0.0,65214.49,FP,2024-05-01 02:59:48.889921,0
1b0ef83c-8293-4488-8dfb-5275ecc082f7,Non-Binary,33,Hispanic,16070,PA,investment,0.0,48135.84,TN,2024-05-01 01:10:24.002260,0
7578be59-0c9f-4281-b16d-e8639487a92f,Female,42,White,43845,OH,bill_payment,0.0,42300.75,TN,2024-05-01 04:12:18.228275,0
540a597f-c94c-4c45-9e11-cdfaa0b0e978,Female,21,Asian,48673,MI,transfer,0.0,74797.56,FP,2024-05-01 01:37:30.527276,0
2e8f25c7-6f58-40f4-977c-e0379748d8a5,Female,51,Hispanic,12218,NY,atm_withdrawal,0.0,8011.15,TP,2024-05-01 02:38:04.708011,0
b62747e2-3001-4194-99f7-7e8ebdc4850a,Female,33,Mixed,98520,WA,atm_withdrawal,0.0,24621.53,FP,2024-05-01 19:05:26.689305,0
af07c550-3d1e-4fc0-9274-fb5a24e11163,Non-Binary,55,Asian,48968,MI,bill_payment,0.0,93470.63,TP,2024-05-01 21:45:20.250280,0
dc4b611d-1b8b-4b0c-995f-4e19714acf0c,Male,34,Mixed,94303,CA,bill_payment,0.0,45722.46,FP,2024-05-01 00:29:39.590341,0
59ef8e44-e3bd-4915-866f-1e82d5213071,Non-Binary,24,Black,48574,MI,online_purchase,0.0,50588.47,TP,2024-05-01 11:56:04.921981,0
9180e2f9-e598-49ef-9a10-2af99af6a48b,Female,33,White,33756,FL,online_purchase,0.0,43818.46,FN,2024-05-01 19:51:41.554634,0
05a26dda-03ed-4f90-941b-7647361ee602,Female,18,Other,48726,MI,bill_payment,0.0,93175.6,FP,2024-05-01 04:16:07.932931,0
6f68c6d4-ebf2-4bce-a07f-19ed2bcebfcb,Female,24,Other,49603,MI,online_purchase,0.0,27234.82,TP,2024-05-01 22:21:13.720892,0
a963e49b-aed5-4efb-bac3-9526d380086b,Male,58,White,48888,MI,investment,0.0,25112.13,FP,2024-05-01 02:40:27.869634,0
02018309-b0d9-4afb-afd7-5e9c6399243e,Male,35,Black,14628,NY,bill_payment,0.0,77111.92,FN,2024-05-01 05:47:28.578478,0
9d851934-e2be-4b2c-8e25-a6287f419ff3,Non-Binary,63,Mixed,48786,MI,transfer,0.0,11187.39,TP,2024-05-01 17:02:53.387151,0
cfd77ed0-1f79-4580-a8e3-8b572c3ba345,Female,55,Asian,95836,CA,investment,0.0,12744.55,FN,2024-05-01 11:57:59.834794,0
d47042a8-eca1-4e87-8d4e-7f0907fc3f8f,Female,20,White,77308,TX,online_purchase,0.0,66693.34,FN,2024-05-01 17:56:55.426117,0
26878bdf-3d52-4f4b-81cf-6ff3703ef261,Male,57,Other,92918,CA,online_purchase,0.0,86460.57,TP,2024-05-01 13:01:11.772343,0
e15dd87e-21b8-4df7-b498-dd736aa99095,Male,39,Mixed,77253,TX,bill_payment,0.0,15919.78,FP,2024-05-01 12:55:02.900300,0
f63f1985-8e75-472b-9ffc-1d69d62f7a9d,Female,48,Hispanic,76074,TX,investment,0.0,34965.84,TP,2024-05-01 07:01:42.202511,0
62614405-72fa-4496-b53b-893e458220a3,Male,43,White,33642,FL,transfer,0.0,96688.91,FN,2024-05-01 11:41:32.419093,0
d7c0a82b-1766-46bc-aa56-231be3d659c1,Female,61,Asian,60441,IL,transfer,0.0,11534.18,FN,2024-05-01 05:37:16.040115,0
48f84615-13de-40a0-a580-ce9dc038acd0,Female,24,Asian,15933,PA,bill_payment,0.0,72854.51,FN,2024-05-01 13:38:32.121263,0
29becf58-7a80-41bc-a192-0e7476b93a3b,Male,42,Asian,77828,TX,bill_payment,0.0,4438.65,TN,2024-05-01 00:33:59.845687,0
52416fc9-245f-43d5-a4d1-1d653b52709d,Female,61,Other,75622,TX,bill_payment,0.0,43129.74,FN,2024-05-02 19:20:42.889208,0
5cb3915b-2969-4c3d-aa89-013c53d03b29,Non-Binary,25,Other,32117,FL,atm_withdrawal,0.0,30928.47,TN,2024-05-02 10:25:44.310016,0
583ec567-8d26-4050-84db-3677ffa1579e,Female,53,Hispanic,78328,TX,investment,0.0,66492.94,TN,2024-05-02 21:47:57.182480,0
4c11e208-f01f-4f42-8411-d96e0e89a272,Female,57,Asian,34918,FL,investment,0.0,54793.72,FP,2024-05-02 09:18:13.450770,0
89481242-39b6-405f-b2ee-1604f4d87d80,Male,68,Asian,30318,GA,bill_payment,0.0,46498.82,TN,2024-05-02 21:13:32.496171,0
aff21adf-22e2-46db-b256-41ef0a6a233f,Non-Binary,68,Other,93119,CA,transfer,0.0,28378.64,FN,2024-05-02 02:52:48.246277,0
baca4103-4fab-4099-b955-04ea04b22ae8,Female,61,White,76836,TX,online_purchase,0.0,14735.4,FP,2024-05-02 07:30:39.891014,0
59c992fb-454c-468c-aa51-2eb30c63efeb,Male,67,Black,45202,OH,investment,0.0,88613.69,TP,2024-05-02 22:44:24.518392,0
63492a7d-965d-459f-8814-ab125e58c4bd,Female,43,Hispanic,93233,CA,transfer,0.0,89265.98,FP,2024-05-02 13:14:11.843170,0
638b3edb-ce56-4097-8a41-2cb2e753d48a,Male,62,Asian,44853,OH,transfer,0.0,55740.58,FP,2024-05-02 14:08:51.487213,0
c07cf177-5281-4369-9961-81366db17eb9,Female,60,Asian,48934,MI,atm_withdrawal,0.0,31729.8,TN,2024-05-02 19:52:46.935351,0
add0801c-1edd-424f-87e1-79027ea93031,Non-Binary,50,Mixed,48960,MI,investment,0.0,89720.81,TN,2024-05-02 14:16:48.259249,0
641aaa26-3daf-4898-ae1d-cf51240c5a1b,Non-Binary,58,White,48943,MI,investment,0.0,62674.84,FN,2024-05-02 14:04:45.299607,0
3eaa263b-a197-4d55-9e55-336ff229126f,Non-Binary,33,White,62839,IL,bill_payment,0.0,89302.68,FP,2024-05-02 04:09:14.401641,0
61c8103d-a25e-45d5-96c2-2f120a847791,Male,62,Hispanic,77316,TX,transfer,0.0,41486.79,FN,2024-05-02 17:29:26.065290,0
1b010eda-9045-43cc-86c6-38d7f48c4e5c,Male,31,Mixed,18483,PA,atm_withdrawal,0.0,94606.2,FP,2024-05-02 18:24:30.006182,0
0a28a6c2-a468-4a3d-8c8e-243ba094bf7c,Non-Binary,40,White,17730,PA,investment,0.0,53822.06,TP,2024-05-02 15:14:17.457007,0
0426eeeb-7aac-4532-95ea-a0320ba0a117,Female,49,Black,16038,PA,bill_payment,0.0,66887.36,TN,2024-05-02 23:10:53.490094,0
3954a9c3-cdfe-47d6-a9f3-34dcdf09fe4d,Non-Binary,26,Asian,49709,MI,transfer,0.0,90692.89,FP,2024-05-02 02:41:27.142291,0
5b1fdd0d-781d-48cb-bed1-8e0b9d7cef24,Female,47,Hispanic,12575,NY,bill_payment,0.0,37910.39,TP,2024-05-02 14:20:21.798207,0
a15d0b8c-27ca-4f6c-9e6a-41f22a33667e,Male,42,White,17600,PA,bill_payment,0.0,83491.09,TN,2024-05-02 00:47:34.054615,0
af015760-0513-42e5-8bbb-4d02da95479d,Male,40,Hispanic,98783,WA,transfer,0.0,75423.32,TP,2024-05-02 06:53:01.651517,0
12a99f74-bcec-4e2f-bd34-92ac75937ab8,Non-Binary,27,Hispanic,91052,CA,investment,0.0,66945.88,TP,2024-05-02 14:44:16.804150,0
ca03fdb5-ec62-41b8-9c7e-747e67421d0a,Male,41,Hispanic,31961,GA,atm_withdrawal,0.0,96373.47,FP,2024-05-02 05:19:06.606794,0
8f9d891b-a700-47c0-a5c2-c46151e50fc2,Female,19,White,30078,GA,investment,0.0,39665.44,TP,2024-05-02 02:37:44.870917,0
bc15c692-64cd-4a7e-81e8-50f940feb989,Male,58,Hispanic,98501,WA,bill_payment,0.0,85029.32,FP,2024-05-02 18:50:02.364069,0
e67dce96-f525-41b2-b8ea-96df5eb68734,Male,52,Mixed,61608,IL,transfer,0.0,50596.08,FN,2024-05-02 00:54:26.862276,0
1dbcdc76-0324-4d58-bc2e-74ab4a33d976,Non-Binary,49,Black,17818,PA,bill_payment,0.0,63558.51,TN,2024-05-02 22:09:27.184692,0
6aa478a3-ce2b-4619-b747-782e24b2e1fa,Female,64,Asian,33215,FL,atm_withdrawal,0.0,80819.92,TN,2024-05-02 14:27:52.766536,0
ee7ff8ae-e9fc-4266-abda-00d2fa275df4,Male,55,White,61785,IL,online_purchase,0.0,83073.1,FP,2024-05-02 08:56:28.255709,0
20778718-0caa-460c-8a1a-84998021eb73,Female,66,Mixed,31929,GA,atm_withdrawal,0.0,66818.85,FN,2024-05-02 00:31:54.340802,0
b8d350cc-ede4-4cfa-a3d7-a5693a8a2246,Female,29,Mixed,75859,TX,bill_payment,0.0,79783.24,FN,2024-05-02 08:56:38.735244,0
80145d2d-bb03-45aa-be33-2b5b4ff39dab,Male,35,Asian,10947,NY,atm_withdrawal,0.0,94806.26,FP,2024-05-02 07:46:26.512311,0
f0efb9f5-b8a9-4a84-9490-ecfc73c3154c,Non-Binary,53,Hispanic,43779,OH,investment,0.0,44817.45,FP,2024-05-02 02:18:14.424045,0
e88e0b82-670d-4434-892b-4acf59532a15,Non-Binary,62,Hispanic,32700,FL,atm_withdrawal,0.0,36902.05,FN,2024-05-02 13:47:35.346859,0
41097b36-9d63-4c9a-aad0-100b4e2c7f70,Female,40,Other,45681,OH,bill_payment,0.0,30662.3,TP,2024-05-02 03:46:12.330876,0
5ab3aae1-d179-4852-8c78-f50d3cb1d297,Female,25,Other,49834,MI,online_purchase,0.0,19154.1,TN,2024-05-02 08:46:37.797135,0
550961ec-228f-47bb-a7ce-09bffc30429d,Non-Binary,51,Asian,34631,FL,transfer,0.0,83262.84,FN,2024-05-02 07:23:11.316950,0
01011461-93db-48b4-a081-41b433c762d4,Female,18,Other,48564,MI,online_purchase,0.0,27431.13,FP,2024-05-02 17:18:44.989949,0
619aab91-a243-4d7f-997d-7d9d3933d873,Female,26,Other,43911,OH,transfer,0.0,87271.97,FN,2024-05-02 15:30:28.357256,0
be490f09-ef33-4657-8783-6c59a5d2ab7a,Non-Binary,29,Black,32780,FL,investment,0.0,11408.71,FP,2024-05-02 12:31:04.605050,0
20afc010-9dd5-4baa-aa8f-2eeb59fcb5ed,Male,58,Other,14173,NY,online_purchase,0.0,14919.76,FN,2024-05-02 02:15:07.585181,0
5c13bbfc-6804-4835-b9f7-7cee007e813d,Female,66,Mixed,30096,GA,atm_withdrawal,0.0,79074.08,TP,2024-05-02 16:24:28.952635,0
4e9ffbdf-fa15-4a88-80a8-58477891d508,Non-Binary,46,White,30034,GA,investment,0.0,30538.02,FP,2024-05-02 19:47:06.993620,0
d7fc0e8a-0bfb-40a2-b913-2323ea53ee46,Female,66,Hispanic,78289,TX,bill_payment,0.0,66042.81,TP,2024-05-02 07:11:35.078711,0
6e24c2a3-6adf-4721-b89a-d62fa237d7b3,Male,28,Black,15860,PA,investment,0.0,68937.11,TN,2024-05-02 09:02:14.302099,0
03aade97-4ab2-42ee-a05c-d7f199e4b996,Female,63,White,44624,OH,transfer,0.0,68738.49,FN,2024-05-02 20:37:42.842956,0
e66f8f6e-8478-432e-827e-8cbecddb72c2,Female,30,Mixed,98023,WA,atm_withdrawal,0.0,22480.95,TP,2024-05-02 08:52:09.074878,0
59fd41c5-bc79-40eb-94ce-823a8bc69be9,Female,21,Hispanic,34430,FL,atm_withdrawal,0.0,74895.77,FN,2024-05-02 14:07:29.722131,0
bf77cc25-f4d3-4e49-bee1-52f2c324d77f,Female,37,Other,18393,PA,bill_payment,0.0,50047.22,TN,2024-05-02 14:05:38.041797,0
d5c427d0-fe85-4448-b814-71ca87d262f8,Female,45,Other,62700,IL,atm_withdrawal,0.0,25036.79,FP,2024-05-02 07:43:53.902317,0
1c7d55c9-05f3-4a17-b506-2d2246e5daaa,Female,55,Black,34728,FL,atm_withdrawal,0.0,4023.17,TP,2024-05-03 15:33:41.463711,0
22cfc4af-ca8a-4f30-88a8-06ac0a4ebf9f,Non-Binary,35,Hispanic,30649,GA,investment,0.0,63478.47,TN,2024-05-03 02:30:22.428184,0
1db06cd0-ec44-4f61-8265-82636bcbf6d7,Male,39,White,98153,WA,online_purchase,0.0,32980.37,TN,2024-05-03 09:42:25.853085,0
653f1dfc-fb5e-424b-92ee-d93c67fe704d,Male,66,Asian,14255,NY,investment,0.0,8805.98,FN,2024-05-03 10:07:49.423808,0
6cb37382-1988-42c4-bdf5-3555a0922d9b,Female,50,Black,49593,MI,investment,0.0,41324.76,TP,2024-05-03 16:23:39.793188,0
2489cd2a-60fe-44ac-8103-4584eb40a9e9,Female,49,Other,44074,OH,transfer,0.0,20355.82,TP,2024-05-03 09:28:56.732168,0
2c0441c6-4782-4624-a369-c3ff26824597,Male,49,Black,14302,NY,atm_withdrawal,0.0,79931.37,TP,2024-05-03 09:35:00.579077,0
2ffd630c-075f-4e88-8a19-48de9cdd7d76,Non-Binary,44,Black,79407,TX,transfer,0.0,46144.79,FP,2024-05-03 20:53:09.522584,0
69c38891-1dc3-413d-9be0-a0ee0aba3f03,Female,63,White,48622,MI,bill_payment,0.0,41549.03,TN,2024-05-03 15:15:29.578043,0
22d31243-8209-42f1-897e-371b56a01457,Female,27,Mixed,77526,TX,atm_withdrawal,0.0,50824.09,TP,2024-05-03 02:17:49.828381,0
a5b99171-9558-4611-b208-e21260f31afd,Female,44,White,48366,MI,bill_payment,0.0,82054.95,FN,2024-05-03 23:19:53.615448,0
02e75f02-c923-493f-9fe5-976469bc6754,Male,55,Other,45034,OH,online_purchase,0.0,44654.74,TN,2024-05-03 11:21:35.799929,0
318505e7-6585-4477-b54f-ba90f096d2c8,Male,52,Mixed,45918,OH,bill_payment,0.0,86960.17,TP,2024-05-03 18:24:14.897594,0
b5d6bf37-589f-4a42-8376-0067574c2e0c,Non-Binary,67,Mixed,13132,NY,bill_payment,0.0,74470.52,TN,2024-05-03 12:42:50.860616,0
976e292e-0615-4d63-87ba-4914eb88bcf2,Other,59,Hispanic,44238,OH,transfer,0.0,12624.63,FN,2024-05-03 03:55:54.461694,0
8988864a-be1a-451c-9514-6a46e061aff2,Non-Binary,24,Asian,44089,OH,transfer,0.0,72244.38,TN,2024-05-03 20:09:04.492296,0
defa18f9-6d06-4f2f-8863-9fda20743c18,Male,68,White,60697,IL,atm_withdrawal,0.0,69270.46,FP,2024-05-03 10:54:43.901085,0
ea654e0b-46a8-40f8-8c4b-13eab67627a7,Male,52,Mixed,62796,IL,investment,0.0,87238.3,FP,2024-05-03 19:04:15.661820,0
14235fe4-c197-4795-9f3a-2112481235b6,Other,61,White,76829,TX,transfer,0.0,43397.15,FP,2024-05-03 20:45:55.105389,0
db9e4c42-7f18-43ef-bda9-f0197af9db59,Female,46,Hispanic,32068,FL,transfer,0.0,4599.1,FP,2024-05-03 09:22:23.451607,0
8cb51f3f-46e7-43f8-a218-7cfd286dab03,Female,27,Hispanic,48823,MI,investment,0.0,56592.81,TP,2024-05-03 05:11:05.639098,0
bcc5c55e-aecf-48a4-aad2-01e1eb494eeb,Other,42,Asian,76110,TX,investment,0.0,91282.9,TP,2024-05-03 07:29:40.266314,0
e867273f-4b48-41cc-84a4-d193cf637705,Male,47,White,13414,NY,investment,0.0,90120.94,TP,2024-05-03 02:28:22.616113,0
49724a2b-554c-4496-a5b8-0b7e3ed5263b,Male,37,Other,17068,PA,bill_payment,0.0,45683.58,FN,2024-05-03 06:24:54.506680,0
54243289-b890-44a0-a10e-f6a9f34db645,Female,24,Hispanic,15476,PA,atm_withdrawal,0.0,35895.92,FN,2024-05-03 22:18:01.870357,0
763455c1-e770-4198-9b94-cd3643e03d7d,Male,60,Mixed,32547,FL,transfer,0.0,56592.9,FP,2024-05-03 19:47:31.873294,0
f459ef90-dc0a-4131-98df-5a8e29f80b43,Male,36,Hispanic,30158,GA,bill_payment,0.0,21900.45,TP,2024-05-03 19:16:43.792280,0
1161a21b-049d-40a3-bccc-8121e019726b,Female,64,Other,90233,CA,transfer,0.0,90340.37,FP,2024-05-03 09:50:28.034985,0
99ad5ec0-34ce-440f-99e1-a050235c5656,Female,55,White,95081,CA,transfer,0.0,90962.78,FN,2024-05-03 23:26:11.210548,0
c7fdbc45-f444-4443-a561-c0fdd8bcdc20,Female,26,Asian,62168,IL,atm_withdrawal,0.0,50179.48,FN,2024-05-03 05:16:58.864749,0
0bd2ca29-1f0f-4c62-886e-134381e93a1f,Female,48,White,60433,IL,transfer,0.0,46833.14,FP,2024-05-03 04:48:14.901922,0
dec7fb63-304e-4973-9462-ad3eeb4ac006,Male,61,Other,17212,PA,atm_withdrawal,0.0,36577.5,TN,2024-05-03 00:16:34.129592,0
10b7743a-2f0f-4dcb-8963-dbe2a56dce34,Female,47,White,34660,FL,atm_withdrawal,0.0,38102.55,FN,2024-05-03 03:43:14.494379,0
1728fb81-69b0-4bfc-abe2-4be3a5a56b49,Female,19,Asian,49033,MI,bill_payment,0.0,91525.59,TP,2024-05-03 20:04:40.863874,0
66e8d129-0805-4ebd-84de-e8a609012b40,Female,47,Other,32812,FL,investment,0.0,11667.59,FP,2024-05-03 01:19:31.121761,0
974827e7-344e-4991-a259-179f28f0fde6,Female,24,Hispanic,48888,MI,online_purchase,0.0,38864.58,FN,2024-05-03 21:47:44.991925,0
f41ec9e2-38e0-4230-9460-a84789efdfec,Female,52,Mixed,30429,GA,online_purchase,0.0,88541.38,FP,2024-05-03 15:39:26.984668,0
19eab25e-6aaf-49a9-b52f-c92065bec269,Female,35,Black,62606,IL,online_purchase,0.0,44338.31,TP,2024-05-03 11:06:43.385178,0
7a1b2175-a603-4370-8453-c06c381ee772,Non-Binary,52,Other,62509,IL,transfer,0.0,39813.96,TP,2024-05-03 03:54:52.476805,0
b83d6c34-2a1c-4323-b6ac-29a47b8db1a1,Female,23,Other,77580,TX,atm_withdrawal,0.0,97109.33,FP,2024-05-03 10:15:08.825206,0
ab75cdc0-6760-4696-9363-9c4cc1c77cb1,Female,54,Hispanic,98760,WA,atm_withdrawal,0.0,20715.74,TP,2024-05-03 07:21:49.154721,0
8a87bb5d-24dc-4e5f-9c18-704515897905,Female,68,Asian,13845,NY,bill_payment,0.0,85840.61,TP,2024-05-03 04:34:16.837302,0
2b1a4cd0-1d82-4107-9617-e50a2f4f8389,Male,29,Black,12025,NY,online_purchase,0.0,1486.03,TP,2024-05-03 18:20:01.182710,0
73590381-62a8-4631-b36f-b5d44724ac5b,Male,34,Black,93324,CA,investment,0.0,52608.55,FP,2024-05-03 15:28:49.379625,0
1f33b9bc-1975-4fd6-b4bb-f19eec48ef06,Male,50,Asian,98713,WA,investment,0.0,50383.87,FP,2024-05-03 23:50:58.909095,0
71e160cb-5126-4dcc-9ad3-4271cf399d91,Non-Binary,60,Asian,32808,FL,investment,0.0,64334.07,FP,2024-05-03 01:30:54.421126,0
eb7be23a-f344-4398-b7da-05a87062ef7b,Male,45,Other,98186,WA,investment,0.0,71240.13,TN,2024-05-03 02:57:05.337758,0
487733ac-a023-4ba8-adb2-8f3823a9f377,Female,56,Hispanic,99197,WA,online_purchase,0.0,27501.6,FN,2024-05-03 12:38:33.309222,0
25e4e4dc-1813-43fd-b67a-9e9e59f34871,Female,47,Asian,31635,GA,investment,0.0,9917.85,FP,2024-05-03 20:41:56.806315,0
e1bd5d49-ac01-4170-b5e3-22e526613c8c,Male,53,Other,75863,TX,investment,0.0,45155.49,TP,2024-05-03 13:21:52.475528,0
0ca3ee01-4418-4f0f-9742-b4451f75e4a3,Female,43,Mixed,98045,WA,bill_payment,0.0,42676.4,FN,2024-05-03 11:09:43.967819,0
c652ab09-a604-4fab-855d-de1111b23cea,Non-Binary,48,Black,98899,WA,transfer,0.0,9323.01,FP,2024-05-03 23:47:23.851201,0
45b0a371-d365-4ea2-96a8-f7c6dea47368,Male,53,Black,31967,GA,atm_withdrawal,0.0,56168.34,FP,2024-05-04 13:22:55.697660,0
efe51c82-681c-4485-b0b3-d86b3122ea82,Other,66,Mixed,13752,NY,bill_payment,0.0,60041.01,FN,2024-05-04 03:36:32.223072,0
55f126ff-02eb-4ecb-b0bf-d301321c62dd,Female,27,Other,45727,OH,online_purchase,0.0,84727.48,FN,2024-05-04 17:23:07.799649,0
b722ddd6-3a65-4c70-b1ab-4e86ac820bc8,Female,35,Asian,76870,TX,investment,0.0,84515.52,FP,2024-05-04 19:59:42.869752,0
134b21bf-8aa6-4c91-bd52-698eeb49d22c,Female,62,White,10858,NY,online_purchase,0.0,27327.04,FN,2024-05-04 10:22:00.190217,0
c37b019b-1704-47a7-8e36-920aa67f8474,Non-Binary,27,Asian,17112,PA,transfer,0.0,14187.47,FP,2024-05-04 02:47:33.225583,0
a4fbc7af-1b6d-443c-b0d3-8c3d90bfc42b,Female,42,Mixed,43393,OH,bill_payment,0.0,15740.93,FN,2024-05-04 23:20:49.987137,0
0df38779-6641-4c10-bb11-8587b538e04a,Female,54,Asian,98344,WA,transfer,0.0,15557.99,FP,2024-05-04 21:05:17.464637,0
a0e554a4-8876-4598-8c54-6571e864db88,Male,60,Mixed,43268,OH,atm_withdrawal,0.0,44204.42,FN,2024-05-04 06:48:32.119346,0
c48bbddb-aca1-4d4f-9fa3-794affe8ef67,Female,40,Mixed,98346,WA,bill_payment,0.0,67821.79,TN,2024-05-04 16:42:19.047623,0
607301a2-2ede-44da-be17-166169cea022,Male,32,Mixed,30166,GA,transfer,0.0,768.71,FN,2024-05-04 06:49:08.801280,0
e53cc6f1-d8ad-4eed-aa44-3a2ec3974708,Male,34,White,62037,IL,transfer,0.0,772.99,TN,2024-05-04 05:08:24.558453,0
e6095e85-44a1-42dc-afda-2226f90635a0,Non-Binary,63,Hispanic,49494,MI,atm_withdrawal,0.0,83335.42,FN,2024-05-04 02:25:55.778086,0
0223c0c9-904f-4c1d-9565-d4badb79f895,Other,20,Mixed,10320,NY,investment,0.0,92116.24,FN,2024-05-04 18:27:36.424068,0
fafd7453-b65d-4886-a9c8-03dfc39d99cf,Non-Binary,63,Other,18536,PA,bill_payment,0.0,11517.34,FP,2024-05-04 10:10:51.993645,0
41f678de-f4fe-464f-99c2-8a0012eb3fd7,Male,57,Mixed,62589,IL,transfer,0.0,43671.18,FP,2024-05-04 07:27:37.419902,0
c06484e4-085b-4780-88e3-5ddef48d77d8,Female,51,Black,19501,PA,bill_payment,0.0,74580.48,TP,2024-05-04 10:49:10.080089,0
a44f2a95-a77c-4204-8d58-410e695e467c,Male,50,Other,98896,WA,atm_withdrawal,0.0,50995.21,FN,2024-05-04 11:46:52.676796,0
5a350d0e-25d9-4da9-82f5-8a9c7cd1c1d9,Female,70,Hispanic,76023,TX,transfer,0.0,14644.42,TP,2024-05-04 05:38:09.797143,0
b37f2b2c-d70a-496e-8235-613d098b704a,Other,66,Other,98657,WA,online_purchase,0.0,95129.21,TN,2024-05-04 14:48:36.796788,0
ddd3961a-72d9-462b-bb2d-3bf4a6a9a88c,Female,55,Mixed,30054,GA,atm_withdrawal,0.0,32320.82,FN,2024-05-04 04:28:04.491699,0
de63393d-cc59-4042-8a6a-39ce88492099,Male,46,Other,34970,FL,bill_payment,0.0,59141.98,FN,2024-05-04 16:04:19.484172,0
